,ar,ma,armax,sarma,sarimax,real
2016-04-07,-0.03659952363085669,-0.03675955911358868,-2.6086009206258978,-0.0016664128780794526,-2.579045790412368,-1.7312379366776764
2016-04-08,-0.03659952363085669,-0.03675955911358868,1.6052311441609821,0.0005258365525511406,1.6255362370194812,2.432888149107937
2016-04-11,-0.03659952363085668,-0.03675955911358868,1.0502881388171168,0.0012586481188956945,1.0716200495230124,1.8564001936820285
2016-04-12,-0.03659952363085668,-0.03675955911358868,0.544385128416711,-0.0009508110684652275,0.5677578971357091,1.098885975351549
2016-04-13,-0.03659952363085668,-0.03675955911358868,6.0891944210596165,-0.0007357206211655893,6.100212133252165,7.58217109516508
2016-04-14,-0.03659952363085668,-0.03675955911358868,1.1005989528520548,0.0011211520944528935,1.122275012489734,0.7639309025190499
2016-04-15,-0.03659952363085668,-0.03675955911358868,0.31886807820663443,0.00020926126943632796,0.34220637855437547,-0.7825799820260659
2016-04-18,-0.03659952363085668,-0.03675955911358868,0.4586260278056111,-0.0010662360998522679,0.48219201392194905,1.7007725422393705
2016-04-19,-0.03659952363085668,-0.03675955911358868,0.7203453503319817,0.00023092691576686837,0.7432083954305394,1.0421586384232517
2016-04-20,-0.03659952363085668,-0.03675955911358868,5.149498789448262,0.0008476145011912002,5.163929091443027,3.5979814958316814
2016-04-21,-0.03659952363085668,-0.03675955911358868,2.112570051037218,-0.0005321517708718878,2.131599142796204,2.801582015826254
2016-04-22,-0.03659952363085668,-0.03675955911358868,0.9622781923306092,-0.0005373622505692841,0.9839214872643846,0.675668131083329
2016-04-25,-0.03659952363085668,-0.03675955911358868,-2.1293083228995586,0.0006767250352076584,-2.1006508858708592,-2.01340048780283
2016-04-26,-0.03659952363085668,-0.03675955911358868,4.861251695847393,0.00020871315083914173,4.875911510030042,3.333304843449625
2016-04-27,-0.03659952363085668,-0.03675955911358868,-0.47807364228813354,-0.0006759532560643512,-0.45262075906878746,1.5687224805997158
2016-04-28,-0.03659952363085668,-0.03675955911358868,-5.8487704700272465,7.957868527340287e-05,-5.81465047602003,0.6525922607384604
2016-04-29,-0.03659952363085668,-0.03675955911358868,-4.410636310596639,0.0005630412968027036,-4.378208419900085,-4.452121143737808
2016-05-02,-0.03659952363085668,-0.03675955911358868,-0.760204758496041,-0.0002890332048410615,-0.7345445880333892,-1.1083421977213237
2016-05-03,-0.03659952363085668,-0.03675955911358868,-3.7709215032595784,-0.00038221473227116273,-3.7388914006664384,-4.849044152845295
2016-05-04,-0.03659952363085668,-0.03675955911358868,-2.1219452309205136,0.0004025757379386373,-2.0939021087242855,-2.4519334925056535
2016-05-05,-0.03659952363085668,-0.03675955911358868,-0.7112125476012663,0.00017911604508814966,-0.6856449663865651,-0.44355589209399415
2016-05-06,-0.03659952363085668,-0.03675955911358868,1.243514558981307,-0.00042347144793939133,1.2650483955547362,0.643567201776829
2016-05-09,-0.03659952363085668,-0.03675955911358868,-1.7713376380850667,7.371980305034977e-06,-1.7436428871616956,-2.582386587025176
2016-05-10,-0.03659952363085668,-0.03675955911358868,1.690382514213431,0.00036921834729677054,1.7112063876812507,2.8780505342635765
2016-05-11,-0.03659952363085668,-0.03675955911358868,-1.842620533681685,-0.00015007740071257812,-1.8155116736271109,-0.883417076942905
2016-05-12,-0.03659952363085668,-0.03675955911358868,-0.583028249017132,-0.0002659933521606825,-0.5579230936968753,-0.2723641080581207
2016-05-13,-0.03659952363085668,-0.03675955911358868,0.4167942763784499,0.000235344387628684,0.44006470710507245,0.8192673515329041
2016-05-16,-0.03659952363085668,-0.03675955911358868,0.4597637584478906,0.00014215719332498033,0.4827287159203198,-0.09849307403031471
2016-05-17,-0.03659952363085668,-0.03675955911358868,1.0884077503324658,-0.0002620932687689379,1.1105769474187075,0.24649726796159843
2016-05-18,-0.03659952363085668,-0.03675955911358868,0.6932494502848405,-2.2930583031706212e-05,0.7157056406126346,1.5490470940393797
2016-05-19,-0.03659952363085668,-0.03675955911358868,-1.0850980584544083,0.000239210548471702,-1.0597270487208441,-1.0411677070749303
2016-05-20,-0.03659952363085668,-0.03675955911358868,0.995646132364773,-7.290457088277705e-05,1.0176932517363042,1.419122963218955
2016-05-23,-0.03659952363085668,-0.03675955911358868,-1.3371400632274053,-0.00018181239314409063,-1.3107647609374935,-1.7611312462836426
2016-05-24,-0.03659952363085668,-0.03675955911358868,3.979322973288926,0.00013478837087982658,3.9955373430202084,2.799590295374821
2016-05-25,-0.03659952363085668,-0.03675955911358868,5.089659714535341,0.00010729571923749631,5.102964533505868,6.067846399297316
2016-05-26,-0.03659952363085668,-0.03675955911358868,-1.3049716755685958,-0.00016017628532721657,-1.2769526004598206,-1.8468444551597463
2016-05-27,-0.03659952363085668,-0.03675955911358868,0.03739105229592396,-3.195771555820169e-05,0.06175851699387663,0.9637410173827909
2016-05-30,-0.03659952363085668,-0.03675955911358868,0.05619302299914423,0.0001531650848156453,0.08032267747980494,0.31818056914012516
2016-05-31,-0.03659952363085668,-0.03675955911358868,-1.8285005748561056,-3.150854702063025e-05,-1.8007532829861916,-2.7865903227311195
2016-06-01,-0.03659952363085668,-0.03675955911358868,-1.724959298658102,-0.00012231397748735831,-1.6981328775458342,-2.773241434859286
2016-06-02,-0.03659952363085668,-0.03675955911358868,0.0821579128963805,7.52697034795253e-05,0.10553963184906698,0.767010863314499
2016-06-03,-0.03659952363085668,-0.03675955911358868,-2.2545890883766395,7.81817065826103e-05,-2.225627370084364,-3.5917991263443416
2016-06-06,-0.03659952363085668,-0.03675955911358868,0.21306477637444393,-9.654927376421017e-05,0.23650364159121745,0.7401840980306718
2016-06-07,-0.03659952363085668,-0.03675955911358868,0.2051444062997064,-3.112943943244428e-05,0.22842044859986813,1.4450207977208196
2016-06-08,-0.03659952363085668,-0.03675955911358868,-1.825295935685959,9.694195055887001e-05,-1.7975572114755407,-1.3761569576664523
2016-06-09,-0.03659952363085668,-0.03675955911358868,-1.0137178095493793,-1.036340635685783e-05,-0.9875486045464764,-0.4651135718610866
2016-06-10,-0.03659952363085668,-0.03675955911358868,-4.097560116521357,-8.114218272880671e-05,-4.064932766746574,-5.041816011044431
2016-06-13,-0.03659952363085668,-0.03675955911358868,-3.305820274261548,4.067403180137772e-05,-3.2753288019954843,-3.4964908521199933
2016-06-14,-0.03659952363085668,-0.03675955911358868,-2.2779258668891336,5.546839005777683e-05,-2.2491185624887793,-2.710682450480073
2016-06-15,-0.03659952363085668,-0.03675955911358868,1.5863481721621986,-5.731732172489734e-05,1.6075118696621136,1.6827578584289515
2016-06-16,-0.03659952363085668,-0.03675955911358868,0.44631543871975377,-2.643626515599341e-05,0.4703022341301159,-0.7053747372772423
2016-06-17,-0.03659952363085668,-0.03675955911358868,4.1533918091227955,6.0645151446825654e-05,4.1686626274401934,3.9890789009735306
2016-06-20,-0.03659952363085668,-0.03675955911358868,2.8911035850655002,-3.668032961103105e-07,2.9088326610811874,3.941141012613314
2016-06-21,-0.03659952363085668,-0.03675955911358868,0.390107067536772,-5.314107199943536e-05,0.41342169720256033,1.7441945965383399
2016-06-22,-0.03659952363085668,-0.03675955911358868,0.7890177782987079,2.0996719491523865e-05,0.8111477487559667,0.6211047021498439
2016-06-23,-0.03659952363085668,-0.03675955911358868,2.7198561428091064,3.8521716543556083e-05,2.737882667166484,4.29630072831011
2016-06-24,-0.03659952363085668,-0.03675955911358868,-16.0611110320744,-3.34351258791877e-05,-16.00305671031293,-19.88637401374149
2016-06-27,-0.03659952363085668,-0.03675955911358868,-1.7807349094209024,-2.0837888194403104e-05,-1.7528551407185078,-2.4822599083571206
2016-06-28,-0.03659952363085668,-0.03675955911358868,1.8231327425802797,3.748368832410379e-05,1.8430530306210189,1.7575622207747443
2016-06-29,-0.03659952363085668,-0.03675955911358868,3.045270593145765,3.7255751514437764e-06,3.0635934346646128,3.51400125824215
2016-06-30,-0.03659952363085668,-0.03675955911358868,0.6059562524628033,-3.4383192791145006e-05,0.6294047095266339,-1.352122601297856
2016-07-01,-0.03659952363085668,-0.03675955911358868,1.1809989903234075,1.01034511992072e-05,1.202146761265865,2.1580793074247095
2016-07-04,-0.03659952363085668,-0.03675955911358868,-0.4154218337396164,2.6278930796113286e-05,-0.39051667680344987,-0.45677940015093066
2016-07-05,-0.03659952363085668,-0.03675955911358868,-2.4588800200037824,-1.9100913874126317e-05,-2.4297064016002823,-2.9824836797779253
2016-07-06,-0.03659952363085668,-0.03675955911358868,-3.237557947647749,-1.5657897994382975e-05,-3.207264760166204,-1.862274807519948
2016-07-07,-0.03659952363085668,-0.03675955911358868,0.8006026686988451,2.2874115889209055e-05,0.8228964431242071,0.9036349505574304
2016-07-08,-0.03659952363085668,-0.03675955911358868,3.11851992375149,4.858137212012945e-06,3.135753677460248,5.16416479897106
2016-07-11,-0.03659952363085668,-0.03675955911358868,0.9612791191258201,-2.1987653171278855e-05,0.9832503079324767,1.305695160598641
2016-07-12,-0.03659952363085668,-0.03675955911358868,4.197956091580726,4.285862862543331e-06,4.213137098113545,6.500442244561233
2016-07-13,-0.03659952363085668,-0.03675955911358868,-0.35954147202402675,1.765129396410778e-05,-0.3358653203393032,-2.0257746002173893
2016-07-14,-0.03659952363085668,-0.03675955911358868,2.0537798580392614,-1.063288735338456e-05,2.0737194841334556,2.6852678747299796
2016-07-15,-0.03659952363085668,-0.03675955911358868,-0.21634421159277126,-1.1372005437888325e-05,-0.1917583781798859,-0.313805358788255
2016-07-18,-0.03659952363085668,-0.03675955911358868,-2.3437340950214214,1.376651656997994e-05,-2.316129248873057,-0.157386645153601
2016-07-19,-0.03659952363085668,-0.03675955911358868,-0.7747017543703815,4.635772504135122e-06,-0.7495366737362092,-1.1298075804771934
2016-07-20,-0.03659952363085668,-0.03675955911358868,0.9625777029219875,-1.3899042142844898e-05,0.9844768240165123,1.2755960451198867
2016-07-21,-0.03659952363085668,-0.03675955911358868,0.8878905358846173,1.334359119320388e-06,0.9099410575738349,1.3119701102665804
2016-07-22,-0.03659952363085668,-0.03675955911358868,-0.5391228764735464,1.1692799553537644e-05,-0.5126144051142177,0.44030340966050296
2016-07-25,-0.03659952363085668,-0.03675955911358868,-1.332388915457431,-5.7214777948274435e-06,-1.306153462875231,-2.294994030573483
2016-07-26,-0.03659952363085668,-0.03675955911358868,-0.6972784181583899,-8.047550413121139e-06,-0.6722418381411599,-0.9237229298512672
2016-07-27,-0.03659952363085668,-0.03675955911358868,1.7411632048399008,8.157892887890332e-06,1.7614946519225703,2.90355314215871
2016-07-28,-0.03659952363085668,-0.03675955911358868,-3.3896169890114023,3.896885486154823e-06,-3.358848604432886,-3.960626900476971
2016-07-29,-0.03659952363085668,-0.03675955911358868,3.5457167730481434,-8.683746966830267e-06,3.562299267163184,2.2641416813478754
2016-08-01,-0.03659952363085668,-0.03675955911358868,-3.444608841499698,-4.5454456488452975e-08,-3.4142046661999372,-2.3194643934331127
2016-08-02,-0.03659952363085668,-0.03675955911358868,-4.789027148914379,7.647371760802123e-06,-4.755054038522234,-5.3157012374805195
2016-08-03,-0.03659952363085668,-0.03675955911358868,0.8744681740851215,-2.935277079937448e-06,0.8968628418798644,-0.3989725095484786
2016-08-04,-0.03659952363085668,-0.03675955911358868,2.4511995464230627,-5.577140856860233e-06,2.469951892897342,2.775400120153826
2016-08-05,-0.03659952363085668,-0.03675955911358868,2.527428669609574,4.748773597387797e-06,2.546018968609016,3.118034709662254
2016-08-08,-0.03659952363085668,-0.03675955911358868,0.7656668725532032,3.0526584414954193e-06,0.7876716161906402,1.7548468585877108
2016-08-09,-0.03659952363085668,-0.03675955911358868,1.7980774916736588,-5.359991285997515e-06,1.8184333269355115,1.0878338614689342
2016-08-10,-0.03659952363085668,-0.03675955911358868,1.1293021776421397,-5.968110883261614e-07,1.1503213177054437,0.3411955767063768
2016-08-11,-0.03659952363085668,-0.03675955911358868,0.4670910730164918,4.941569072386101e-06,0.4901534770311641,0.7324327784509865
2016-08-12,-0.03659952363085668,-0.03675955911358868,-0.554412487987618,-1.3981514222132153e-06,-0.5295605917248336,-0.23372522901085047
2016-08-15,-0.03659952363085668,-0.03675955911358868,0.19443120191549543,-3.7977954435150693e-06,0.21808925660159076,0.05207671195937014
2016-08-16,-0.03659952363085668,-0.03675955911358868,-0.4131371182908986,2.7059736119117472e-06,-0.3880625427151874,-0.8845077143636026
2016-08-17,-0.03659952363085668,-0.03675955911358868,-1.7637601782288332,2.2840478833159863e-06,-1.7360365685331538,-2.5459378851836023
2016-08-18,-0.03659952363085668,-0.03675955911358868,0.2606941983293891,-3.266124213080017e-06,0.2844665099628118,0.13466731729527837
2016-08-19,-0.03659952363085668,-0.03675955911358868,-2.0083924495249024,-7.36116397591878e-07,-1.9803768796595302,-2.097911375030992
2016-08-22,-0.03659952363085668,-0.03675955911358868,0.8490557804444203,3.1560588628339008e-06,0.8710389940364304,0.6593500519612272
2016-08-23,-0.03659952363085668,-0.03675955911358868,1.7596131368261998,-5.811016321348705e-07,1.780092600744418,2.8384336000222055
2016-08-24,-0.03659952363085668,-0.03675955911358868,3.0337895415903153,-2.5468893185949277e-06,3.0520073625971182,2.441621156214535
2016-08-25,-0.03659952363085668,-0.03675955911358868,-1.1174583321135483,1.501434169889122e-06,-1.0912571308073913,-0.25907754345000367
2016-08-26,-0.03659952363085668,-0.03675955911358868,1.4022707001843622,1.653606846752505e-06,1.423661947536153,0.9090873254686382
2016-08-29,-0.03659952363085668,-0.03675955911358868,-0.4212323561363307,-1.9625221060665647e-06,-0.39613053521827857,-0.3861091090445856
2016-08-30,-0.03659952363085668,-0.03675955911358868,1.7597423653589404,-6.893671328275552e-07,1.7803768299282199,1.4987293647176436
2016-08-31,-0.03659952363085668,-0.03675955911358868,1.0121529163305323,1.9925039257321517e-06,1.0339166516333422,2.342159541455313
2016-09-01,-0.03659952363085668,-0.03675955911358868,0.40236450060205564,-1.6949478481677456e-07,0.4253507018097461,0.4477548924997521
2016-09-02,-0.03659952363085668,-0.03675955911358868,1.4853862682036536,-1.6847059267204551e-06,1.5064327520505258,1.5601721071550445
2016-09-05,-0.03659952363085668,-0.03675955911358868,0.04328490707232402,8.043565421695552e-07,0.06722034485242905,0.5364621169310579
2016-09-06,-0.03659952363085668,-0.03675955911358868,-1.8451786386460176,1.1672761164125948e-06,-1.8173111916030653,-1.3097259634341052
2016-09-07,-0.03659952363085668,-0.03675955911358868,1.1435626706963347,-1.1608506222963927e-06,1.1649650419289619,1.474553455010441
2016-09-08,-0.03659952363085668,-0.03675955911358868,1.6508490929008752,-5.739592837155891e-07,1.671180700030966,2.252371847924839
2016-09-09,-0.03659952363085668,-0.03675955911358868,-0.6743878791460751,1.2432422447472249e-06,-0.6499121668186861,-0.4973926159285713
2016-09-12,-0.03659952363085668,-0.03675955911358868,-2.4004930563506277,2.060650665556266e-08,-2.3715828661983296,-2.618442934367027
2016-09-13,-0.03659952363085668,-0.03675955911358868,-2.333249397948148,-1.1003508082761928e-06,-2.304502323936968,-2.737706493161851
2016-09-14,-0.03659952363085668,-0.03675955911358868,-1.0707871198353371,4.0998671334639224e-07,-1.0447820886613748,-1.3068667910006049
2016-09-15,-0.03659952363085668,-0.03675955911358868,-0.4828661123706165,8.072814870734111e-07,-0.4586736055978095,0.7384909180405907
2016-09-16,-0.03659952363085668,-0.03675955911358868,-1.694104254615466,-6.742945109415434e-07,-1.6668969206426154,-1.9464091224544289
2016-09-19,-0.03659952363085668,-0.03675955911358868,0.30252612913885785,-4.4695672152551326e-07,0.3265433745387921,0.9538511879466416
2016-09-20,-0.03659952363085668,-0.03675955911358868,-0.48275026662812304,7.663353526046226e-07,-0.4577614486303307,-0.5745691296711319
2016-09-21,-0.03659952363085668,-0.03675955911358868,2.4070738361283595,9.456070852381081e-08,2.426341446554161,2.7353228649749317
2016-09-22,-0.03659952363085668,-0.03675955911358868,2.1972751239472967,-7.101041925785729e-07,2.218298623916856,2.2749911216650487
2016-09-23,-0.03659952363085668,-0.03675955911358868,-1.1144648398536703,1.9318367940182565e-07,-1.0870498602597531,-3.2510264606297024
2016-09-26,-0.03659952363085668,-0.03675955911358868,-2.898612784460645,5.487514615095412e-07,-2.8692485633084712,-2.0465010520374416
2016-09-27,-0.03659952363085668,-0.03675955911358868,-0.3257294222174365,-3.8322645802194545e-07,-0.30097137329076096,-0.43846025519750365
2016-09-28,-0.03659952363085668,-0.03675955911358868,0.7276523412657706,-3.3304797947937243e-07,0.7503760427505823,1.2953156347688122
2016-09-29,-0.03659952363085668,-0.03675955911358868,0.17277423180462922,4.6628175494014376e-07,0.1961392234493774,0.9463082624394659
2016-09-30,-0.03659952363085668,-0.03675955911358868,0.6638047158128728,1.1121452341700288e-07,0.6860167984343775,0.0
2016-10-03,-0.03659952363085668,-0.03675955911358868,-1.5469050578967256,-4.5295115748024196e-07,-1.5202393687085671,-0.05066570026297512
2016-10-04,-0.03659952363085668,-0.03675955911358868,0.4049218167106621,7.850585881738108e-08,0.4280956195574781,0.17743907720908503
2016-10-05,-0.03659952363085668,-0.03675955911358868,1.961357644701519,3.6742787438573983e-07,1.9810144590271548,1.4675999053508137
2016-10-06,-0.03659952363085668,-0.03675955911358868,0.8213747433031581,-2.1192455279871803e-07,0.8432097456935075,1.0224299516990554
2016-10-07,-0.03659952363085668,-0.03675955911358868,-0.6220774542631837,-2.4037906075767125e-07,-0.5969146921060701,-2.024189217877792
2016-10-10,-0.03659952363085668,-0.03675955911358868,0.4528087286922351,2.7972009920713175e-07,0.47638413430951576,0.3275526476019808
2016-10-11,-0.03659952363085668,-0.03675955911358868,2.4550891585366603,1.0237592122772319e-07,2.4751455349027123,0.025097482216263067
2016-10-12,-0.03659952363085668,-0.03675955911358868,0.41990216286095455,-2.8559624371216714e-07,0.442971667450994,0.4017320347814213
2016-10-13,-0.03659952363085668,-0.03675955911358868,-1.9717167411319791,2.1162106844345797e-08,-1.9437216619614144,-2.150555113671404
2016-10-14,-0.03659952363085668,-0.03675955911358868,2.6543514299457485,2.426966034851506e-07,2.6730153364155265,3.501157673008093
2016-10-17,-0.03659952363085668,-0.03675955911358868,0.44856304223379745,-1.1301460213234656e-07,0.4711307654464504,-0.2962942329579277
2016-10-18,-0.03659952363085668,-0.03675955911358868,2.8216771811928676,-1.6926899658777344e-07,2.839999100231007,1.3125150024981158
2016-10-19,-0.03659952363085668,-0.03675955911358868,1.8290546832655967,1.651507298218033e-07,1.8494574673617392,2.224417440389348
2016-10-20,-0.03659952363085668,-0.03675955911358868,2.9453537007405006,8.447066692322375e-08,2.963487511122859,2.439010228142524
2016-10-21,-0.03659952363085668,-0.03675955911358868,-0.2641056866332556,-1.779675954569192e-07,-0.2402936809020192,1.07377214987181
2016-10-24,-0.03659952363085668,-0.03675955911358868,3.159889759997891,-4.979001632966941e-09,3.1769872161652737,3.74133958905305
2016-10-25,-0.03659952363085668,-0.03675955911358868,-1.108797285800791,1.5830244681288353e-07,-1.0824191757410726,-1.1353423798538542
